
Data;Hora(UTC);TempIns.(C);TempMax(C);TemMin(C);UmiIns(%);UmiMax(%);UmiMin(%);PtoOrvalhoIns(C);PtoOrvalhoMax(C);PtoOrvalhoMin(C);PressaoIns(hPa);PressaoMax(hPa);PressaoMin(hPa);VelVento(m/s);DirVento(m/s);RajVento(m/s);Radiacao(KJ/m²);Chuva(mm);
23/05/2019;1900;33,0;33,4;32,5;29,0;30,0;27,0;12,6;13,1;11,9;968,7;969,0;968,7;3,9;116,0;7,2;1122,90;0,0;
23/05/2019;2000;32,4;33,2;32,2;29,0;30,0;29,0;12,2;13,0;12,1;968,9;968,9;968,7;3,0;102,0;7,2;515,67;0,0;
23/05/2019;2100;31,1;32,4;31,1;33,0;33,0;29,0;13,1;13,1;12,0;969,2;969,2;968,9;2,2;113,0;5,5;53,15;0,0;
23/05/2019;2200;30,2;31,1;30,2;36,0;36,0;33,0;13,4;13,5;13,1;969,6;969,6;969,2;2,8;128,0;5,5;;0,0;
23/05/2019;2300;29,2;30,2;29,2;40,0;40,0;36,0;14,1;14,1;13,4;970,0;970,0;969,6;3,0;127,0;5,7;;0,0;
24/05/2019;0000;28,3;29,2;28,3;42,0;42,0;40,0;14,3;14,3;14,1;970,4;970,4;970,0;2,8;116,0;7,0;;0,0;
24/05/2019;0100;27,4;28,3;27,4;46,0;46,0;42,0;14,7;14,7;14,3;970,8;970,9;970,4;3,5;125,0;6,5;;0,0;
24/05/2019;0200;26,7;27,4;26,7;49,0;49,0;46,0;15,1;15,1;14,7;970,9;971,0;970,9;2,6;117,0;6,5;;0,0;
24/05/2019;0300;26,1;26,8;26,1;53,0;53,0;49,0;15,9;15,9;15,1;971,0;971,1;970,9;3,3;127,0;6,2;;0,0;
24/05/2019;0400;25,5;26,2;25,5;57,0;57,0;53,0;16,4;16,4;15,8;970,9;971,0;970,9;2,5;127,0;6,3;;0,0;
24/05/2019;0500;24,8;25,5;24,8;58,0;58,0;56,0;16,1;16,4;15,9;970,7;970,9;970,7;3,0;132,0;5,0;;0,0;
24/05/2019;0600;24,1;24,8;24,1;64,0;64,0;58,0;16,8;17,0;16,1;970,6;970,7;970,6;2,7;117,0;5,5;;0,0;
24/05/2019;0700;23,6;24,1;23,6;68,0;68,0;64,0;17,3;17,3;16,7;970,7;970,7;970,5;2,5;125,0;5,3;;0,0;
24/05/2019;0800;22,9;23,6;22,8;73,0;73,0;68,0;17,8;17,8;17,3;971,3;971,3;970,7;2,3;126,0;4,8;;0,0;
24/05/2019;0900;22,7;23,0;22,7;76,0;76,0;73,0;18,3;18,3;17,8;972,2;972,2;971,3;2,3;137,0;4,9;;0,0;
24/05/2019;1000;23,4;23,4;22,7;73,0;76,0;73,0;18,3;18,4;18,2;972,7;972,7;972,2;3,5;121,0;5,7;215,37;0,0;
24/05/2019;1100;24,9;25,1;23,3;64,0;73,0;64,0;17,6;18,3;17,5;973,5;973,5;972,7;4,3;118,0;7,8;811,94;0,0;
24/05/2019;1200;26,3;26,5;24,7;58,0;65,0;58,0;17,4;17,9;16,9;973,7;973,8;973,5;3,6;120,0;8,1;1377,56;0,0;
24/05/2019;1300;27,9;28,2;26,1;50,0;58,0;50,0;16,6;17,7;16,4;973,2;973,7;973,2;4,5;107,0;8,5;1857,04;0,0;
24/05/2019;1400;29,9;30,1;27,8;43,0;51,0;43,0;15,9;16,9;15,7;972,5;973,2;972,5;3,5;118,0;8,5;2192,52;0,0;
24/05/2019;1500;30,9;31,5;29,3;37,0;44,0;37,0;14,7;16,1;14,2;971,4;972,5;971,4;2,6;108,0;7,0;2331,82;0,0;
24/05/2019;1600;32,4;32,6;30,7;35,0;38,0;33,0;14,8;15,3;13,7;970,3;971,4;970,3;2,8;135,0;7,9;2282,90;0,0;
24/05/2019;1700;32,5;33,8;31,7;31,0;35,0;30,0;13,4;14,6;13,2;969,2;970,3;969,2;3,0;96,0;7,3;2037,47;0,0;
24/05/2019;1800;33,4;33,9;32,3;29,0;32,0;29,0;13,0;13,7;12,9;968,7;969,2;968,7;2,5;110,0;7,8;1639,11;0,0;
24/05/2019;1900;34,2;34,4;33,3;27,0;29,0;27,0;12,7;13,3;12,4;968,5;968,7;968,4;2,5;107,0;6,9;1120,60;0,0;
24/05/2019;2000;33,3;34,2;33,2;29,0;29,0;27,0;12,7;12,8;12,1;968,7;968,8;968,5;2,8;111,0;5,6;521,26;0,0;
24/05/2019;2100;32,0;33,3;31,9;31,0;31,0;28,0;12,7;12,7;12,2;969,0;969,0;968,7;1,9;111,0;5,4;53,61;0,0;
24/05/2019;2200;30,9;32,0;30,9;34,0;34,0;31,0;13,2;13,2;12,7;969,6;969,6;969,0;2,4;116,0;5,5;;0,0;
24/05/2019;2300;29,8;30,9;29,8;37,0;37,0;34,0;13,5;13,6;13,2;969,9;969,9;969,6;2,6;113,0;4,7;;0,0;
25/05/2019;0000;29,3;29,9;29,3;39,0;39,0;37,0;13,9;13,9;13,4;970,5;970,5;969,9;3,2;122,0;6,0;;0,0;
25/05/2019;0100;28,2;29,3;28,2;44,0;44,0;39,0;14,7;14,7;13,8;970,9;970,9;970,5;3,5;121,0;6,3;;0,0;
25/05/2019;0200;27,2;28,2;27,2;47,0;47,0;44,0;15,1;15,1;14,7;971,1;971,2;970,9;2,1;99,0;6,8;;0,0;
25/05/2019;0300;26,5;27,2;26,5;51,0;51,0;47,0;15,4;15,4;15,1;971,0;971,2;971,0;2,7;117,0;4,9;;0,0;
25/05/2019;0400;26,0;26,6;25,8;53,0;54,0;51,0;15,8;15,8;15,4;970,9;971,1;970,9;2,7;123,0;6,2;;0,0;
25/05/2019;0500;25,0;26,0;25,0;59,0;59,0;53,0;16,5;16,5;15,8;970,7;970,9;970,7;2,3;127,0;5,1;;0,0;
25/05/2019;0600;24,2;25,0;24,2;65,0;65,0;59,0;17,1;17,1;16,5;971,2;971,2;970,7;2,6;136,0;5,2;;0,0;
25/05/2019;0700;23,8;24,2;23,8;68,0;68,0;65,0;17,6;17,6;17,2;971,2;971,3;971,1;3,2;134,0;5,3;;0,0;
25/05/2019;0800;23,1;23,8;23,1;68,0;68,0;68,0;16,9;17,6;16,9;971,7;971,7;971,2;2,2;131,0;5,3;;0,0;
25/05/2019;0900;22,7;23,1;22,7;67,0;68,0;67,0;16,1;16,9;16,1;971,9;972,0;971,6;3,4;127,0;6,9;;0,0;
25/05/2019;1000;23,4;23,5;22,7;64,0;67,0;64,0;16,1;16,2;16,0;972,5;972,5;971,9;3,4;125,0;6,1;204,83;0,0;
25/05/2019;1100;24,2;24,5;23,4;62,0;66,0;62,0;16,4;17,1;16,2;973,1;973,1;972,5;3,7;132,0;6,5;811,90;0,0;
25/05/2019;1200;26,4;26,7;24,2;52,0;62,0;51,0;15,9;16,9;15,5;973,3;973,4;973,1;3,6;112,0;6,4;1397,67;0,0;
25/05/2019;1300;28,6;28,9;26,2;44,0;53,0;44,0;15,1;16,2;14,8;972,8;973,3;972,8;3,7;106,0;7,5;1884,10;0,0;
25/05/2019;1400;29,7;30,5;28,6;38,0;44,0;37,0;14,0;15,4;13,7;972,2;972,8;972,2;3,7;116,0;7,5;2212,99;0,0;
25/05/2019;1500;31,8;32,3;29,6;30,0;38,0;29,0;12,0;14,5;11,6;970,9;972,2;970,9;4,5;122,0;9,3;2348,88;0,0;
25/05/2019;1600;33,5;33,6;31,7;27,0;30,0;26,0;11,8;12,1;10,7;969,6;970,9;969,6;3,5;119,0;8,8;2308,94;0,0;
25/05/2019;1700;33,9;33,9;32,4;28,0;29,0;27,0;12,6;12,9;11,3;968,6;969,7;968,6;3,8;105,0;9,1;2077,13;0,0;
25/05/2019;1800;34,5;34,5;33,3;25,0;28,0;24,0;11,7;12,6;10,8;967,9;968,6;967,9;2,8;137,0;8,2;1662,53;0,0;
25/05/2019;1900;34,2;34,7;34,0;23,0;25,0;23,0;10,1;11,6;9,9;968,0;968,0;967,9;3,7;131,0;8,1;1125,21;0,0;
25/05/2019;2000;33,5;34,3;33,5;24,0;24,0;23,0;10,1;10,5;9,8;968,1;968,1;967,9;3,5;133,0;7,5;527,39;0,0;
25/05/2019;2100;32,3;33,5;32,3;25,0;25,0;24,0;9,8;10,1;9,7;968,5;968,5;968,1;2,5;132,0;5,9;54,02;0,0;
25/05/2019;2200;31,2;32,3;31,2;28,0;28,0;25,0;10,5;10,5;9,7;969,0;969,0;968,5;2,6;124,0;4,6;;0,0;
25/05/2019;2300;30,3;31,2;30,2;33,0;33,0;28,0;12,0;12,0;10,5;969,8;969,8;969,0;3,6;132,0;6,0;;0,0;
26/05/2019;0000;29,4;30,3;29,4;36,0;36,0;33,0;12,9;12,9;12,0;970,6;970,6;969,8;3,5;127,0;6,9;;0,0;
26/05/2019;0100;28,4;29,4;28,4;40,0;40,0;36,0;13,6;13,6;12,9;970,9;971,0;970,6;3,8;113,0;6,9;;0,0;
26/05/2019;0200;27,5;28,4;27,5;44,0;44,0;40,0;14,0;14,0;13,6;971,2;971,2;970,9;3,2;123,0;6,9;;0,0;
26/05/2019;0300;26,8;27,5;26,8;46,0;46,0;44,0;14,2;14,3;14,0;971,4;971,5;971,2;3,7;131,0;6,4;;0,0;
26/05/2019;0400;26,2;26,8;26,2;49,0;49,0;46,0;14,5;14,5;14,3;971,2;971,5;971,2;3,9;126,0;7,4;;0,0;
26/05/2019;0500;25,2;26,2;25,2;56,0;56,0;49,0;15,7;15,7;14,5;970,8;971,2;970,8;3,9;132,0;6,8;;0,0;
26/05/2019;0600;24,2;25,2;24,2;62,0;62,0;56,0;16,3;16,4;15,8;970,6;970,8;970,6;4,3;116,0;8,0;;0,0;
26/05/2019;0700;23,4;24,2;23,4;68,0;68,0;62,0;17,2;17,2;16,3;971,1;971,1;970,6;3,5;127,0;8,1;;0,0;
26/05/2019;0800;22,9;23,4;22,9;72,0;72,0;68,0;17,5;17,5;17,2;971,5;971,5;971,1;4,0;132,0;7,6;;0,0;
26/05/2019;0900;22,4;22,9;22,4;75,0;75,0;72,0;17,8;17,8;17,5;971,9;971,9;971,5;3,5;132,0;7,9;;0,0;
26/05/2019;1000;22,8;22,8;22,3;75,0;76,0;75,0;18,0;18,0;17,8;972,6;972,6;971,9;3,4;125,0;6,7;203,71;0,0;
26/05/2019;1100;23,9;24,2;22,7;69,0;75,0;68,0;17,8;18,2;17,7;973,3;973,3;972,6;3,3;133,0;5,6;808,93;0,0;
26/05/2019;1200;26,3;26,3;23,9;58,0;69,0;58,0;17,5;18,0;16,9;973,3;973,5;973,3;2,9;122,0;5,8;1396,04;0,0;
26/05/2019;1300;28,3;28,4;25,7;47,0;59,0;47,0;15,9;17,6;15,7;972,7;973,3;972,7;3,0;126,0;6,7;1877,78;0,0;
26/05/2019;1400;30,8;30,8;27,8;36,0;48,0;36,0;13,9;16,1;13,8;972,1;972,8;972,1;3,9;110,0;8,0;2210,19;0,0;
26/05/2019;1500;32,5;32,9;29,8;26,0;37,0;26,0;10,8;14,2;10,8;970,8;972,1;970,8;4,9;125,0;8,2;2351,79;0,0;
26/05/2019;1600;33,7;34,4;32,4;21,0;27,0;19,0;8,2;11,0;7,4;969,5;970,8;969,5;5,3;133,0;10,3;2329,33;0,0;
26/05/2019;1700;34,1;34,5;33,0;20,0;22,0;16,0;7,7;8,8;5,1;968,4;969,5;968,4;4,8;138,0;10,7;2104,97;0,0;
26/05/2019;1800;33,9;34,7;33,8;20,0;20,0;17,0;8,0;8,4;6,0;967,9;968,4;967,9;4,9;143,0;10,1;1688,13;0,0;
26/05/2019;1900;33,8;34,2;33,7;20,0;21,0;19,0;7,9;8,4;7,2;968,1;968,1;967,8;4,7;129,0;9,6;1146,35;0,0;
26/05/2019;2000;32,9;33,8;32,9;23,0;23,0;20,0;8,8;9,0;8,0;968,3;968,3;968,1;4,0;136,0;8,7;537,38;0,0;
26/05/2019;2100;31,5;32,9;31,5;26,0;26,0;23,0;9,5;9,6;8,8;968,9;968,9;968,3;3,0;139,0;8,3;55,80;0,0;
26/05/2019;2200;30,8;31,5;30,7;27,0;28,0;26,0;9,8;10,0;9,6;969,6;969,6;968,9;3,7;143,0;7,0;;0,0;
26/05/2019;2300;29,9;30,8;29,9;28,0;28,0;26,0;9,7;9,7;9,2;970,4;970,4;969,6;3,1;149,0;6,4;;0,0;
27/05/2019;0000;29,0;29,9;29,0;31,0;31,0;28,0;10,2;10,2;9,7;971,1;971,1;970,4;3,0;153,0;6,8;;0,0;
27/05/2019;0100;28,1;29,0;28,0;33,0;33,0;31,0;10,4;10,4;10,1;971,4;971,4;971,1;2,8;138,0;6,2;;0,0;
27/05/2019;0200;26,8;28,1;26,8;36,0;36,0;33,0;10,4;10,5;10,1;971,6;971,6;971,4;2,6;149,0;5,4;;0,0;
27/05/2019;0300;26,0;26,8;26,0;43,0;43,0;36,0;12,6;12,6;10,3;971,9;971,9;971,6;3,8;142,0;7,0;;0,0;
27/05/2019;0400;25,9;26,0;25,8;55,0;55,0;43,0;16,1;16,1;12,7;971,5;971,9;971,5;3,5;140,0;6,4;;0,0;
27/05/2019;0500;25,3;25,9;25,3;62,0;62,0;55,0;17,4;17,4;16,2;971,4;971,5;971,4;3,6;129,0;6,5;;0,0;
27/05/2019;0600;24,5;25,4;24,5;65,0;65,0;62,0;17,5;17,6;17,4;971,3;971,4;971,2;3,4;117,0;6,4;;0,0;
27/05/2019;0700;23,6;24,5;23,6;69,0;69,0;65,0;17,6;17,6;17,4;971,4;971,4;971,3;2,9;126,0;6,5;;0,0;
27/05/2019;0800;23,6;23,7;23,6;69,0;70,0;69,0;17,5;17,7;17,5;971,8;971,8;971,4;3,1;140,0;6,3;;0,0;
27/05/2019;0900;23,2;23,6;23,2;69,0;69,0;68,0;17,1;17,5;17,1;972,7;972,7;971,8;3,9;124,0;7,6;;0,0;
27/05/2019;1000;23,6;23,6;23,0;68,0;70,0;68,0;17,4;17,4;17,1;973,2;973,2;972,7;3,2;109,0;7,2;198,66;0,0;
27/05/2019;1100;24,7;24,9;23,5;63,0;68,0;63,0;17,2;17,7;17,2;973,6;973,6;973,2;4,6;131,0;8,4;822,27;0,0;
27/05/2019;1200;26,1;26,5;24,6;56,0;64,0;56,0;16,7;17,7;16,5;973,7;973,9;973,6;4,3;122,0;8,3;1386,96;0,0;
27/05/2019;1300;28,7;28,7;26,1;49,0;56,0;49,0;16,8;17,0;16,0;973,6;973,8;973,5;3,0;119,0;8,3;1881,59;0,0;
27/05/2019;1400;29,5;30,2;28,5;40,0;48,0;39,0;14,5;16,6;14,3;972,6;973,6;972,6;4,4;130,0;8,2;2220,75;0,0;
27/05/2019;1500;31,7;32,1;29,5;30,0;40,0;30,0;12,2;14,9;12,2;971,6;972,6;971,6;4,3;108,0;10,0;2380,01;0,0;
27/05/2019;1600;31,5;32,9;30,8;32,0;33,0;29,0;12,6;13,3;12,3;970,5;971,6;970,5;3,5;133,0;8,8;2235,03;0,0;
27/05/2019;1700;32,9;33,3;31,4;28,0;32,0;26,0;11,7;12,7;11,1;969,5;970,5;969,5;4,6;103,0;8,4;2194,39;0,0;
27/05/2019;1800;32,6;33,6;32,3;27,0;28,0;26,0;11,4;12,2;11,0;969,0;969,5;968,9;4,3;137,0;8,4;1756,98;0,0;
27/05/2019;1900;32,7;33,5;32,4;27,0;28,0;25,0;11,0;11,5;10,7;969,0;969,0;968,9;4,1;125,0;7,9;1167,98;0,0;
27/05/2019;2000;32,1;33,0;32,1;28,0;28,0;26,0;11,0;11,6;10,6;969,3;969,3;968,9;3,8;121,0;7,5;573,85;0,0;
27/05/2019;2100;30,9;32,1;30,9;29,0;29,0;28,0;11,0;11,3;10,8;969,7;969,7;969,3;3,6;125,0;6,7;67,37;0,0;
27/05/2019;2200;30,2;30,9;30,2;31,0;31,0;29,0;11,0;11,3;11,0;970,2;970,2;969,7;3,1;141,0;5,6;;0,0;
27/05/2019;2300;29,3;30,2;29,3;34,0;34,0;31,0;11,7;11,7;11,0;970,5;970,5;970,2;2,9;151,0;6,7;;0,0;
28/05/2019;0000;28,9;29,3;28,7;33,0;35,0;33,0;11,1;11,9;11,1;971,2;971,2;970,5;2,2;136,0;5,5;;0,0;
28/05/2019;0100;27,7;28,9;27,7;50,0;50,0;32,0;16,4;16,4;10,6;971,8;971,8;971,2;4,7;120,0;7,8;;0,0;
28/05/2019;0200;26,4;27,7;26,4;58,0;58,0;50,0;17,5;17,5;16,5;971,8;971,9;971,7;4,7;112,0;9,7;;0,0;
28/05/2019;0300;25,7;26,4;25,7;59,0;59,0;58,0;17,1;17,5;17,1;971,9;971,9;971,8;4,2;113,0;8,3;;0,0;
28/05/2019;0400;25,2;25,7;25,1;59,0;60,0;59,0;16,7;17,0;16,7;971,8;971,9;971,7;2,4;119,0;7,0;;0,0;
28/05/2019;0500;24,7;25,2;24,7;64,0;64,0;59,0;17,5;17,5;16,7;971,5;971,8;971,5;2,9;134,0;5,4;;0,0;
28/05/2019;0600;24,4;24,7;24,4;65,0;65,0;64,0;17,3;17,6;17,3;971,2;971,6;971,2;3,1;132,0;5,4;;0,0;
28/05/2019;0700;23,7;24,4;23,7;66,0;66,0;64,0;16,9;17,3;16,9;971,5;971,5;971,2;3,2;133,0;5,6;;0,0;
28/05/2019;0800;23,7;23,7;23,6;67,0;67,0;66,0;17,1;17,1;16,9;972,0;972,0;971,5;3,2;139,0;6,4;;0,0;
28/05/2019;0900;22,9;23,7;22,9;71,0;71,0;67,0;17,3;17,3;17,1;972,5;972,5;972,0;2,8;135,0;5,8;;0,0;
28/05/2019;1000;23,5;23,5;22,8;69,0;71,0;69,0;17,5;17,6;17,3;973,0;973,0;972,5;2,6;123,0;6,0;197,95;0,0;
28/05/2019;1100;25,0;25,1;23,4;64,0;70,0;64,0;17,7;18,0;17,4;973,4;973,4;973,0;3,4;109,0;6,9;812,00;0,0;
28/05/2019;1200;26,1;26,6;24,8;57,0;64,0;56,0;17,1;17,8;16,8;973,5;973,6;973,4;5,0;116,0;9,2;1187,66;0,0;
28/05/2019;1300;28,5;28,7;26,2;46,0;57,0;46,0;15,8;17,4;15,5;973,0;973,5;973,0;5,5;119,0;10,7;1876,68;0,0;
28/05/2019;1400;30,2;30,2;28,1;41,0;47,0;41,0;15,6;16,2;15,2;972,3;973,0;972,3;5,0;123,0;9,9;2134,82;0,0;
28/05/2019;1500;31,3;31,4;29,9;37,0;41,0;37,0;14,9;15,4;14,4;971,3;972,3;971,2;5,3;112,0;9,9;2246,21;0,0;
28/05/2019;1600;31,2;32,4;30,6;38,0;38,0;35,0;15,0;15,5;14,5;970,3;971,3;970,2;5,4;116,0;10,4;2149,13;0,0;
28/05/2019;1700;31,7;32,5;31,0;37,0;38,0;35,0;15,4;15,4;14,5;969,4;970,2;969,4;5,7;113,0;9,7;1954,34;0,0;
28/05/2019;1800;31,2;32,5;30,7;38,0;39,0;35,0;15,2;15,5;14,7;968,9;969,4;968,9;4,9;121,0;9,0;1210,27;0,0;
28/05/2019;1900;31,4;31,9;30,8;38,0;39,0;37,0;15,4;15,7;14,9;968,9;968,9;968,8;4,3;123,0;8,2;810,39;0,0;
28/05/2019;2000;31,1;31,5;30,7;39,0;40,0;37,0;15,6;15,8;15,0;969,2;969,2;968,9;4,4;116,0;8,0;544,17;0,0;
28/05/2019;2100;29,8;31,1;29,8;43,0;44,0;39,0;15,9;16,3;15,5;969,7;969,7;969,2;3,1;120,0;8,7;69,73;0,0;
28/05/2019;2200;29,6;29,8;29,6;42,0;43,0;41,0;15,2;15,9;15,2;970,3;970,3;969,7;2,9;123,0;6,3;;0,0;
28/05/2019;2300;28,4;29,6;28,4;50,0;50,0;42,0;16,9;16,9;15,1;971,1;971,1;970,3;4,2;155,0;8,0;;0,0;
29/05/2019;0000;27,4;28,4;27,4;53,0;53,0;50,0;17,0;17,2;16,9;971,9;971,9;971,1;4,1;142,0;8,0;;0,0;
29/05/2019;0100;26,6;27,4;26,6;55,0;55,0;53,0;16,9;17,1;16,8;972,5;972,5;971,9;5,3;144,0;9,0;;0,0;
29/05/2019;0200;25,9;26,6;25,9;59,0;59,0;55,0;17,3;17,3;16,9;972,7;972,7;972,5;4,9;144,0;9,0;;0,0;
29/05/2019;0300;25,5;25,9;25,5;64,0;64,0;59,0;18,1;18,1;17,3;972,8;972,8;972,6;4,8;128,0;8,9;;0,0;
29/05/2019;0400;24,9;25,5;24,9;68,0;68,0;64,0;18,6;18,6;18,1;972,3;972,8;972,3;4,3;137,0;9,2;;0,0;
29/05/2019;0500;24,6;24,9;24,6;70,0;70,0;68,0;18,7;18,8;18,5;972,0;972,3;972,0;2,8;136,0;7,4;;0,0;
29/05/2019;0600;24,4;24,7;24,4;71,0;71,0;70,0;18,7;18,8;18,7;971,5;972,0;971,4;2,8;141,0;6,3;;0,0;
29/05/2019;0700;24,0;24,4;24,0;72,0;72,0;71,0;18,6;18,7;18,6;971,7;971,7;971,4;2,5;118,0;6,3;;0,0;
29/05/2019;0800;23,6;24,0;23,6;74,0;74,0;72,0;18,7;18,7;18,6;972,3;972,4;971,7;2,0;145,0;4,9;;0,0;
29/05/2019;0900;23,4;23,6;23,3;75,0;76,0;74,0;18,7;18,7;18,7;973,0;973,0;972,3;2,2;130,0;4,3;;0,0;
29/05/2019;1000;24,0;24,1;23,3;72,0;75,0;72,0;18,6;18,7;18,5;973,7;973,7;973,0;2,8;143,0;4,5;227,34;0,0;
29/05/2019;1100;24,6;24,6;24,0;69,0;72,0;69,0;18,5;18,7;18,4;974,4;974,4;973,7;4,2;126,0;6,9;579,36;0,0;
29/05/2019;1200;25,7;25,8;24,4;62,0;69,0;62,0;17,8;18,5;17,4;974,8;974,8;974,4;5,3;133,0;8,7;928,60;0,0;
29/05/2019;1300;27,4;27,6;25,5;54,0;62,0;54,0;17,2;17,9;16,9;974,3;974,8;974,3;5,1;137,0;8,9;1688,49;0,0;
29/05/2019;1400;30,1;30,3;27,4;44,0;54,0;44,0;16,6;17,5;16,2;973,7;974,3;973,6;4,2;103,0;9,1;2282,72;0,0;
29/05/2019;1500;30,1;30,7;29,2;40,0;45,0;40,0;15,2;16,6;15,2;972,7;973,7;972,7;3,9;123,0;8,9;2432,27;0,0;
29/05/2019;1600;31,5;31,5;30,1;37,0;41,0;37,0;14,9;15,8;14,7;971,4;972,7;971,4;3,4;119,0;7,5;2231,07;0,0;
29/05/2019;1700;33,1;33,1;31,2;32,0;37,0;32,0;14,2;14,9;13,6;970,5;971,5;970,5;3,7;125,0;7,6;2060,33;0,0;
29/05/2019;1800;33,0;33,3;31,9;31,0;33,0;30,0;13,5;14,0;12,8;969,8;970,5;969,8;3,2;121,0;7,9;1689,55;0,0;
29/05/2019;1900;32,7;33,4;32,0;31,0;32,0;30,0;13,2;13,8;12,7;969,7;969,8;969,7;2,4;105,0;7,7;1077,11;0,0;
29/05/2019;2000;32,0;33,1;32,0;32,0;32,0;29,0;13,4;13,4;12,7;969,9;969,9;969,7;3,1;132,0;6,4;493,76;0,0;
29/05/2019;2100;31,3;32,0;31,3;34,0;34,0;32,0;13,4;13,5;13,3;969,9;970,0;969,8;2,7;133,0;6,0;56,05;0,0;
29/05/2019;2200;30,4;31,3;30,4;37,0;37,0;34,0;13,8;13,8;13,4;970,4;970,4;969,9;3,1;134,0;5,4;;0,0;
29/05/2019;2300;29,9;30,4;29,9;39,0;39,0;37,0;14,6;14,6;13,9;970,9;970,9;970,4;3,4;131,0;6,0;;0,0;
30/05/2019;0000;29,3;29,9;29,3;42,0;42,0;39,0;15,0;15,1;14,6;971,5;971,5;970,9;4,3;132,0;6,6;;0,0;
30/05/2019;0100;28,2;29,3;28,2;46,0;46,0;42,0;15,6;15,6;14,9;971,4;971,6;971,4;4,5;134,0;8,7;;0,0;
30/05/2019;0200;27,3;28,2;27,3;51,0;51,0;46,0;16,2;16,2;15,6;971,8;971,8;971,4;3,8;118,0;8,0;;0,0;
30/05/2019;0300;26,5;27,3;26,5;55,0;55,0;51,0;16,6;16,6;16,2;971,7;971,8;971,6;3,6;116,0;8,1;;0,0;
30/05/2019;0400;25,8;26,5;25,8;58,0;58,0;55,0;16,9;16,9;16,6;971,2;971,7;971,2;3,6;108,0;6,9;;0,0;
30/05/2019;0500;25,0;25,8;25,0;62,0;62,0;58,0;17,3;17,3;16,9;971,1;971,2;971,1;2,9;115,0;6,2;;0,0;
30/05/2019;0600;24,3;25,0;24,3;65,0;65,0;62,0;17,3;17,3;17,2;970,9;971,1;970,9;2,5;122,0;5,3;;0,0;
30/05/2019;0700;23,7;24,3;23,7;68,0;68,0;65,0;17,5;17,5;17,3;971,1;971,2;970,9;3,0;120,0;6,5;;0,0;
30/05/2019;0800;23,4;23,7;23,3;71,0;71,0;68,0;17,7;17,8;17,4;971,8;971,8;971,1;2,5;124,0;5,6;;0,0;
30/05/2019;0900;23,3;23,4;23,2;71,0;72,0;71,0;17,8;17,9;17,7;972,5;972,5;971,8;2,5;130,0;5,4;;0,0;
30/05/2019;1000;23,3;23,6;23,3;72,0;72,0;71,0;17,9;18,1;17,8;973,3;973,3;972,5;3,9;133,0;7,0;120,44;0,0;
30/05/2019;1100;25,1;25,1;23,3;64,0;72,0;64,0;17,9;18,2;17,7;974,2;974,2;973,3;4,1;127,0;7,2;566,19;0,0;
30/05/2019;1200;25,7;26,1;24,8;60,0;65,0;59,0;17,2;18,1;17,2;974,7;974,8;974,2;4,7;127,0;7,9;944,16;0,0;
30/05/2019;1300;27,2;27,2;25,7;54,0;60,0;54,0;17,1;17,6;16,7;974,6;974,7;974,5;4,1;127,0;8,2;1073,85;0,0;
30/05/2019;1400;28,1;28,4;26,9;49,0;54,0;48,0;16,5;17,1;15,9;973,7;974,6;973,7;4,1;137,0;8,0;1369,27;0,0;
30/05/2019;1500;29,0;29,5;27,7;46,0;49,0;44,0;16,1;16,7;15,6;972,7;973,7;972,7;3,4;132,0;7,3;1348,26;0,0;
30/05/2019;1600;30,7;31,2;29,0;40,0;46,0;39,0;15,6;16,8;15,0;971,6;972,7;971,6;3,2;139,0;7,6;1884,07;0,0;
30/05/2019;1700;31,8;31,8;30,0;36,0;40,0;36,0;14,9;15,6;14,3;970,5;971,6;970,5;3,5;141,0;7,7;1836,75;0,0;
30/05/2019;1800;32,5;32,8;31,4;33,0;36,0;32,0;14,0;14,9;13,8;969,7;970,5;969,7;3,4;110,0;8,2;1672,53;0,0;
30/05/2019;1900;31,8;32,6;31,5;34,0;35,0;32,0;13,9;14,4;13,7;969,3;969,7;969,2;3,4;134,0;6,4;1016,05;0,0;
30/05/2019;2000;31,8;32,4;31,7;34,0;34,0;33,0;14,0;14,1;13,7;969,2;969,3;969,1;2,0;108,0;5,8;512,96;0,0;
30/05/2019;2100;30,9;31,8;30,9;36,0;37,0;34,0;14,3;14,4;14,0;969,4;969,4;969,2;2,5;116,0;4,7;57,97;0,0;
30/05/2019;2200;30,4;30,9;30,4;37,0;38,0;36,0;14,2;14,5;14,2;969,8;969,8;969,4;2,6;131,0;4,7;;0,0;
30/05/2019;2300;29,7;30,4;29,7;40,0;40,0;37,0;14,5;14,6;14,2;970,6;970,6;969,8;2,6;129,0;4,7;;0,0;
31/05/2019;0000;28,9;29,7;28,9;42,0;42,0;40,0;14,7;14,8;14,5;971,0;971,1;970,6;3,6;132,0;7,0;;0,0;
31/05/2019;0100;27,9;28,9;27,9;45,0;45,0;42,0;14,9;14,9;14,6;971,4;971,4;971,0;3,4;125,0;6,0;;0,0;
31/05/2019;0200;26,8;27,9;26,8;49,0;49,0;45,0;15,3;15,3;14,9;971,7;971,7;971,4;3,3;133,0;6,7;;0,0;
31/05/2019;0300;26,1;26,8;26,1;50,0;51,0;48,0;15,0;15,4;14,5;972,0;972,0;971,7;4,4;140,0;7,3;;0,0;
