ano;mes;dia;Precipitacao;TempMedia;TempMaxima;TempMinima;URMedia
2004.0;2.0;15.0;5.4;16.48;20.4;15.0;84.25
2004.0;2.0;16.0;0.3;19.2;25.0;14.0;67.0
2004.0;2.0;17.0;0.0;22.0;28.0;17.0;67.0
2004.0;2.0;18.0;0.0;21.2;27.0;18.4;71.25
2004.0;2.0;19.0;0.0;18.44;24.6;15.4;80.5
2004.0;2.0;20.0;0.0;17.68;22.6;15.0;76.25
2004.0;2.0;21.0;0.0;17.68;23.6;13.8;67.25
2004.0;2.0;22.0;0.0;17.92;22.8;14.2;72.5
2004.0;2.0;23.0;0.0;17.76;22.8;13.8;67.5
2004.0;2.0;24.0;0.0;17.64;23.0;13.4;73.0
2004.0;2.0;25.0;0.0;19.68;26.8;13.4;71.75
2004.0;2.0;26.0;0.0;21.52;29.0;17.4;68.25
2004.0;2.0;27.0;7.3;20.12;26.2;17.2;76.75
2004.0;2.0;28.0;0.0;19.56;24.6;16.0;69.25
2004.0;2.0;29.0;0.0;17.8;23.2;14.4;74.75
2004.0;3.0;1.0;0.0;19.08;25.2;13.8;77.5
2004.0;3.0;2.0;0.0;21.38;31.7;16.4;72.25
2004.0;3.0;3.0;3.2;17.16;22.6;15.4;68.5
2004.0;3.0;4.0;0.0;18.08;25.6;11.8;58.0
2004.0;3.0;5.0;0.0;20.04;28.0;15.0;68.25
2004.0;3.0;6.0;0.0;21.0;27.8;15.6;59.75
2004.0;3.0;7.0;0.0;23.32;31.0;17.0;59.0
2004.0;3.0;8.0;0.0;22.04;29.0;19.4;80.0
2004.0;3.0;9.0;18.8;22.16;26.0;18.8;79.75
2004.0;3.0;10.0;0.0;21.28;25.4;18.6;81.5
2004.0;3.0;11.0;0.0;17.52;21.8;15.0;81.0
2004.0;3.0;12.0;0.0;17.8;21.4;15.0;88.0
2004.0;3.0;13.0;0.0;19.6;23.0;17.6;79.5
2004.0;3.0;14.0;1.9;21.04;26.2;17.8;82.25
2004.0;3.0;15.0;0.0;20.16;25.0;18.0;84.5
2004.0;3.0;16.0;0.0;18.84;24.0;16.8;83.5
2004.0;3.0;17.0;0.0;18.4;24.4;14.2;80.5
2004.0;3.0;18.0;0.0;18.68;23.8;15.2;79.75
2004.0;3.0;19.0;0.4;15.8;18.6;14.6;95.0
2004.0;3.0;20.0;8.7;16.08;20.8;14.0;86.5
2004.0;3.0;21.0;0.0;16.32;21.0;12.8;78.0
2004.0;3.0;22.0;0.0;16.92;23.0;12.2;75.5
2004.0;3.0;23.0;0.0;17.96;24.8;12.4;73.25
2004.0;3.0;24.0;0.0;18.56;26.6;13.6;70.5
2004.0;3.0;25.0;0.0;19.0;26.0;14.0;70.5
2004.0;3.0;26.0;0.0;18.36;25.4;13.4;74.5
2004.0;3.0;27.0;0.0;18.32;23.0;14.0;84.25
2004.0;3.0;28.0;5.8;18.16;19.8;16.8;83.75
2004.0;3.0;29.0;0.6;21.6;27.6;17.2;63.75
2004.0;3.0;30.0;0.0;21.52;28.0;18.6;70.75
2004.0;3.0;31.0;0.0;21.44;28.2;16.2;66.0
2004.0;4.0;1.0;0.0;22.52;29.4;17.4;64.75
2004.0;4.0;2.0;0.0;21.2;23.2;20.0;84.5
2004.0;4.0;3.0;2.6;20.96;24.4;18.4;89.75
2004.0;4.0;4.0;0.0;21.2;25.4;18.8;85.0
2004.0;4.0;5.0;0.9;21.12;27.4;17.6;78.0
2004.0;4.0;6.0;0.0;22.36;28.2;18.2;72.25
2004.0;4.0;7.0;0.0;24.04;29.4;19.4;64.5
2004.0;4.0;8.0;0.0;20.64;27.6;17.2;85.0
2004.0;4.0;9.0;7.7;18.4;23.2;16.6;88.75
2004.0;4.0;10.0;0.3;17.4;22.0;14.4;82.25
2004.0;4.0;11.0;0.0;19.56;26.0;15.4;79.0
2004.0;4.0;12.0;0.0;22.4;29.2;17.8;66.75
2004.0;4.0;13.0;0.0;23.6;30.0;18.2;59.75
2004.0;4.0;14.0;0.0;23.24;29.8;18.0;62.25
2004.0;4.0;15.0;0.0;22.0;26.8;19.4;76.75
2004.0;4.0;16.0;0.0;23.28;28.6;19.0;65.5
2004.0;4.0;17.0;0.0;19.32;23.8;17.6;93.5
2004.0;4.0;18.0;0.3;18.24;20.6;16.0;96.0
2004.0;4.0;19.0;34.2;17.4;20.6;16.4;84.75
2004.0;4.0;20.0;0.3;14.04;21.4;8.8;66.75
2004.0;4.0;21.0;0.0;18.96;24.8;12.8;74.25
2004.0;4.0;22.0;0.0;23.08;28.2;18.0;66.5
2004.0;4.0;23.0;28.8;18.8;24.8;15.6;90.25
2004.0;4.0;24.0;0.3;12.84;17.8;11.4;92.5
2004.0;4.0;25.0;0.2;9.68;14.2;7.0;78.0
2004.0;4.0;26.0;0.0;12.08;19.4;6.0;80.5
2004.0;4.0;27.0;0.0;14.32;21.8;9.4;79.25
2004.0;4.0;28.0;0.0;18.12;23.8;12.8;53.25
2004.0;4.0;29.0;0.0;19.92;25.4;15.0;55.75
2004.0;4.0;30.0;1.6;15.04;21.4;12.6;97.25
2004.0;5.0;1.0;19.1;13.88;18.2;11.0;92.5
2004.0;5.0;2.0;0.0;16.96;22.0;13.8;82.0
2004.0;5.0;3.0;0.0;16.24;19.8;14.4;92.75
2004.0;5.0;4.0;13.4;13.8;15.4;13.2;97.5
2004.0;5.0;5.0;27.7;13.36;14.8;12.2;98.25
2004.0;5.0;6.0;0.4;15.76;21.2;13.0;93.5
2004.0;5.0;7.0;2.6;13.72;15.4;13.0;98.0
2004.0;5.0;8.0;32.4;13.84;16.8;11.8;92.0
2004.0;5.0;9.0;0.4;13.16;18.4;9.6;90.0
2004.0;5.0;10.0;0.0;15.6;21.4;12.2;73.25
2004.0;5.0;11.0;0.0;15.92;21.6;11.8;72.0
2004.0;5.0;12.0;7.2;14.72;16.8;12.4;97.25
2004.0;5.0;13.0;3.5;14.12;16.0;13.4;99.0
2004.0;5.0;14.0;23.2;12.52;17.0;10.8;91.5
2004.0;5.0;15.0;1.5;9.04;11.4;8.0;92.0
2004.0;5.0;16.0;1.6;8.8;10.6;6.8;88.5
2004.0;5.0;17.0;0.1;9.32;14.6;6.0;80.5
2004.0;5.0;18.0;0.0;7.88;10.8;6.0;91.0
2004.0;5.0;19.0;0.0;8.96;14.6;5.0;90.75
2004.0;5.0;20.0;0.0;8.32;13.8;4.6;86.75
2004.0;5.0;21.0;0.0;12.92;18.4;7.4;75.25
2004.0;5.0;22.0;0.0;14.24;18.0;11.4;81.75
2004.0;5.0;23.0;4.4;15.56;19.0;13.0;88.0
2004.0;5.0;24.0;50.4;15.96;19.6;14.4;97.0
2004.0;5.0;25.0;1.8;12.28;16.6;9.6;92.5
2004.0;5.0;26.0;14.7;10.0;12.8;8.0;86.0
2004.0;5.0;27.0;0.0;6.44;10.6;5.2;83.75
2004.0;5.0;28.0;0.0;7.44;14.4;3.0;80.0
2004.0;5.0;29.0;0.0;10.72;16.6;5.2;75.25
2004.0;5.0;30.0;0.0;10.88;16.6;8.6;87.75
2004.0;5.0;31.0;0.0;10.12;16.2;6.2;81.25
2004.0;6.0;1.0;0.0;12.4;15.8;10.2;90.0
2004.0;6.0;2.0;0.5;13.12;16.6;11.2;92.75
2004.0;6.0;3.0;0.0;10.96;13.6;9.0;94.5
2004.0;6.0;4.0;0.6;10.36;15.4;8.4;94.25
2004.0;6.0;5.0;0.0;11.52;19.0;7.2;79.0
2004.0;6.0;6.0;0.0;12.8;19.0;9.0;74.25
2004.0;6.0;7.0;0.0;12.08;15.8;10.4;88.0
2004.0;6.0;8.0;0.0;11.96;13.2;10.2;90.25
2004.0;6.0;9.0;10.9;15.4;19.4;10.8;70.75
2004.0;6.0;10.0;0.0;17.32;18.4;15.2;85.75
2004.0;6.0;11.0;33.0;9.48;17.6;6.0;96.25
2004.0;6.0;12.0;2.6;3.6;6.2;2.6;79.25
2004.0;6.0;13.0;0.6;5.6;10.6;-0.2;66.5
2004.0;6.0;14.0;0.0;12.12;17.6;6.2;37.75
2004.0;6.0;15.0;0.0;12.8;18.8;7.0;44.25
2004.0;6.0;16.0;0.0;17.08;22.4;12.6;66.25
2004.0;6.0;17.0;0.0;19.52;25.4;16.4;71.25
2004.0;6.0;18.0;0.2;13.68;19.2;10.2;91.0
2004.0;6.0;19.0;0.0;16.12;21.8;13.6;79.25
2004.0;6.0;20.0;0.0;16.48;22.4;11.8;69.25
2004.0;6.0;21.0;0.0;16.76;22.8;13.2;72.75
2004.0;6.0;22.0;0.0;16.04;20.8;12.4;85.0
2004.0;6.0;23.0;0.0;17.8;23.4;16.2;80.5
2004.0;6.0;24.0;2.1;15.52;17.2;14.0;90.75
2004.0;6.0;25.0;0.5;17.28;21.8;14.6;77.5
2004.0;6.0;26.0;0.0;16.76;20.6;14.4;85.25
2004.0;6.0;27.0;7.2;16.6;19.8;15.4;94.25
2004.0;6.0;28.0;0.1;16.6;21.4;14.2;87.0
2004.0;6.0;29.0;0.0;19.16;24.4;14.6;70.0
2004.0;6.0;30.0;0.0;20.4;25.0;17.2;69.0
2004.0;7.0;1.0;1.0;17.16;20.8;15.6;90.0
2004.0;7.0;2.0;14.8;20.2;25.0;16.0;69.75
2004.0;7.0;3.0;5.0;14.56;21.6;11.4;98.0
2004.0;7.0;4.0;23.8;8.32;12.2;7.2;91.0
2004.0;7.0;5.0;0.0;11.04;16.6;6.4;54.0
2004.0;7.0;6.0;0.0;13.0;18.8;8.0;66.0
2004.0;7.0;7.0;0.0;13.52;16.8;12.0;94.0
2004.0;7.0;8.0;19.5;7.56;12.2;5.0;93.0
2004.0;7.0;9.0;0.2;7.44;14.6;0.4;70.25
2004.0;7.0;10.0;0.0;5.44;10.6;3.4;69.75
2004.0;7.0;11.0;0.0;2.72;9.2;-1.2;67.0
2004.0;7.0;12.0;0.0;8.84;15.4;1.8;63.75
2004.0;7.0;13.0;0.1;16.16;20.8;9.8;78.0
2004.0;7.0;14.0;0.7;19.48;23.0;18.0;83.0
2004.0;7.0;15.0;46.3;12.32;18.8;9.8;100.0
2004.0;7.0;16.0;14.1;7.12;10.0;6.0;100.0
2004.0;7.0;17.0;5.7;4.16;7.2;3.4;86.5
2004.0;7.0;18.0;0.0;6.2;11.6;0.4;81.5
2004.0;7.0;19.0;0.0;10.48;14.0;7.6;79.25
2004.0;7.0;20.0;0.0;10.88;16.8;8.2;78.75
2004.0;7.0;21.0;0.0;11.04;17.2;7.8;70.5
2004.0;7.0;22.0;0.0;12.2;18.4;8.0;60.5
2004.0;7.0;23.0;0.0;11.08;18.6;0.8;62.75
2004.0;7.0;24.0;0.0;11.92;18.2;7.8;68.5
2004.0;7.0;25.0;0.0;13.44;20.0;8.2;62.75
2004.0;7.0;26.0;0.0;12.76;18.2;9.2;68.5
2004.0;7.0;27.0;0.0;13.84;21.6;7.2;60.0
2004.0;7.0;28.0;0.0;14.48;19.8;10.2;63.5
2004.0;7.0;29.0;0.0;14.28;18.8;11.8;76.75
2004.0;7.0;30.0;3.4;9.88;14.2;7.8;97.75
2004.0;7.0;31.0;34.2;6.68;8.0;4.8;96.0
2004.0;8.0;1.0;3.7;9.44;13.0;6.4;92.25
2004.0;8.0;2.0;0.2;12.28;20.6;6.2;78.75
2004.0;8.0;3.0;0.0;19.4;25.6;13.0;58.5
2004.0;8.0;4.0;0.0;20.24;25.8;16.2;58.0
2004.0;8.0;5.0;0.0;20.24;26.2;14.4;53.75
2004.0;8.0;6.0;0.0;13.16;22.4;8.8;94.25
2004.0;8.0;7.0;18.9;4.68;9.0;3.2;94.75
2004.0;8.0;8.0;0.8;4.2;8.6;1.8;75.5
2004.0;8.0;9.0;0.0;9.56;17.2;2.8;75.5
2004.0;8.0;10.0;0.0;12.16;19.0;7.6;67.25
2004.0;8.0;11.0;0.0;11.52;17.0;8.2;84.5
2004.0;8.0;12.0;0.0;14.68;22.2;9.0;61.25
2004.0;8.0;13.0;0.0;14.2;22.0;9.4;59.0
2004.0;8.0;14.0;0.0;15.76;22.4;10.8;56.75
2004.0;8.0;15.0;0.0;16.6;23.2;12.0;60.75
2004.0;8.0;16.0;0.0;17.4;23.2;12.8;59.75
2004.0;8.0;17.0;0.0;18.36;22.0;14.2;67.5
2004.0;8.0;18.0;0.0;17.28;21.2;15.8;84.75
2004.0;8.0;19.0;4.7;19.52;26.2;13.6;73.75
2004.0;8.0;20.0;0.0;19.76;25.4;17.0;71.25
2004.0;8.0;21.0;1.1;10.68;19.0;8.0;95.25
2004.0;8.0;22.0;3.9;7.88;12.6;5.4;93.0
2004.0;8.0;23.0;4.4;7.96;13.6;5.6;87.5
2004.0;8.0;24.0;0.0;11.04;20.0;4.2;61.75
2004.0;8.0;25.0;0.0;13.4;19.2;11.4;79.75
2004.0;8.0;26.0;0.3;10.48;16.4;7.2;81.25
2004.0;8.0;27.0;0.0;14.24;18.8;9.2;86.5
2004.0;8.0;28.0;0.1;14.0;19.8;12.0;86.0
2004.0;8.0;29.0;0.0;15.08;20.6;10.0;61.0
2004.0;8.0;30.0;0.0;16.04;21.6;12.4;63.0
2004.0;8.0;31.0;0.0;16.6;23.0;12.0;60.75
2004.0;9.0;1.0;0.0;20.44;26.6;14.2;52.5
2004.0;9.0;2.0;0.0;18.52;22.0;15.4;69.75
2004.0;9.0;3.0;0.7;17.96;24.8;15.0;83.25
2004.0;9.0;4.0;0.0;19.08;26.4;13.2;69.75
2004.0;9.0;5.0;0.0;23.34;30.7;16.4;46.25
2004.0;9.0;6.0;0.0;25.14;31.5;20.2;44.75
2004.0;9.0;7.0;0.0;25.82;32.5;19.8;41.25
2004.0;9.0;8.0;0.0;21.68;32.1;17.25;79.25
2004.0;9.0;9.0;0.0;15.12;17.6;14.2;100.0
2004.0;9.0;10.0;2.1;11.88;14.4;10.8;100.0
2004.0;9.0;11.0;10.0;8.24;11.0;7.2;98.25
2004.0;9.0;12.0;16.7;7.72;9.4;6.0;96.5
2004.0;9.0;13.0;17.9;11.92;17.6;7.2;86.75
2004.0;9.0;14.0;13.0;12.76;15.2;12.0;33.75
2004.0;9.0;15.0;17.7;12.48;16.2;9.2;77.25
2004.0;9.0;16.0;0.0;11.32;17.8;9.0;78.25
2004.0;9.0;17.0;0.0;16.12;24.4;7.8;67.5
2004.0;9.0;18.0;0.0;19.64;25.6;13.6;64.75
2004.0;9.0;19.0;0.0;22.96;28.6;17.0;56.75
2004.0;9.0;20.0;0.0;17.4;24.8;14.2;96.5
2004.0;9.0;21.0;27.1;22.08;27.0;16.2;64.75
2004.0;9.0;22.0;4.8;15.6;24.4;12.0;99.5
2004.0;9.0;23.0;22.2;13.04;16.0;10.6;95.5
2004.0;9.0;24.0;6.1;16.52;23.2;12.8;90.5
2004.0;9.0;25.0;0.0;16.2;23.6;10.2;81.0
2004.0;9.0;26.0;0.0;19.92;25.8;16.0;87.25
2004.0;9.0;27.0;0.9;17.68;20.4;16.6;91.25
2004.0;9.0;28.0;7.0;17.36;20.2;16.2;89.25
2004.0;9.0;29.0;18.5;11.76;16.4;9.6;70.25
2004.0;9.0;30.0;0.0;11.68;19.2;5.8;62.75
2004.0;10.0;1.0;0.0;16.32;23.8;9.8;67.25
2004.0;10.0;2.0;0.0;17.6;23.6;14.0;63.5
2004.0;10.0;3.0;0.0;14.08;20.0;11.0;78.75
2004.0;10.0;4.0;0.0;12.64;18.0;8.6;72.5
2004.0;10.0;5.0;0.0;11.64;17.2;7.4;78.0
2004.0;10.0;6.0;0.0;10.6;16.2;6.2;69.25
2004.0;10.0;7.0;0.0;12.76;20.2;6.0;69.75
2004.0;10.0;8.0;0.0;17.16;25.6;8.2;47.25
2004.0;10.0;9.0;0.0;19.44;25.0;14.8;57.75
2004.0;10.0;10.0;0.0;19.08;23.6;17.8;80.0
2004.0;10.0;11.0;0.0;16.16;22.0;12.4;75.5
2004.0;10.0;12.0;0.0;19.48;25.6;12.8;71.75
2004.0;10.0;13.0;39.6;17.0;20.8;15.4;92.5
2004.0;10.0;14.0;0.0;15.04;21.2;10.4;70.25
2004.0;10.0;15.0;0.0;19.64;26.4;12.4;68.0
2004.0;10.0;16.0;0.0;19.68;27.2;16.6;85.5
2004.0;10.0;17.0;85.0;16.72;22.0;15.0;84.5
2004.0;10.0;18.0;0.0;17.28;25.6;12.4;83.25
2004.0;10.0;19.0;20.8;11.48;16.6;9.8;79.75
2004.0;10.0;20.0;0.0;11.48;17.6;6.2;76.5
2004.0;10.0;21.0;0.0;16.08;24.2;9.2;60.75
2004.0;10.0;22.0;0.0;19.4;25.6;12.8;59.5
2004.0;10.0;23.0;0.0;18.84;23.4;16.2;89.75
2004.0;10.0;24.0;16.8;12.92;18.0;11.4;92.75
2004.0;10.0;25.0;11.8;10.48;14.4;8.0;87.5
2004.0;10.0;26.0;7.3;16.0;22.0;8.8;51.75
2004.0;10.0;27.0;3.3;10.32;16.8;7.4;72.0
2004.0;10.0;28.0;0.0;14.96;22.6;6.6;56.75
2004.0;10.0;29.0;0.0;19.68;27.2;12.6;45.75
2004.0;10.0;30.0;0.0;21.32;29.2;14.8;59.25
2004.0;10.0;31.0;0.6;16.88;21.5;15.2;93.5
2004.0;11.0;1.0;0.4;18.24;25.4;10.8;74.75
2004.0;11.0;2.0;0.0;22.08;29.0;15.0;50.5
2004.0;11.0;3.0;0.0;20.32;26.2;17.0;76.5
2004.0;11.0;4.0;17.9;20.96;27.6;16.4;85.25
2004.0;11.0;5.0;0.0;19.0;22.8;16.8;92.5
2004.0;11.0;6.0;36.4;11.12;17.0;7.0;74.0
2004.0;11.0;7.0;0.0;13.28;20.0;7.4;65.25
2004.0;11.0;8.0;0.0;18.04;25.4;10.4;63.0
2004.0;11.0;9.0;0.2;16.28;19.2;14.4;89.75
2004.0;11.0;10.0;40.1;18.56;22.2;15.8;86.0
2004.0;11.0;11.0;1.4;15.12;18.4;13.4;95.0
2004.0;11.0;12.0;27.3;12.2;15.0;11.4;95.5
2004.0;11.0;13.0;16.6;13.64;19.8;9.4;78.0
2004.0;11.0;14.0;0.0;17.88;23.8;11.4;71.0
2004.0;11.0;15.0;1.3;19.16;24.0;15.2;79.75
2004.0;11.0;16.0;0.1;19.44;25.2;17.0;86.25
2004.0;11.0;17.0;3.8;17.4;21.2;14.4;70.75
2004.0;11.0;18.0;0.2;16.16;22.0;12.0;55.0
2004.0;11.0;19.0;0.0;14.4;19.2;11.4;71.0
2004.0;11.0;20.0;0.3;13.2;18.0;10.4;79.0
2004.0;11.0;21.0;0.0;15.12;22.2;7.6;72.75
2004.0;11.0;22.0;0.0;19.4;27.2;11.4;69.0
2004.0;11.0;23.0;0.0;22.52;29.2;16.4;50.75
2004.0;11.0;24.0;0.0;23.4;29.8;17.0;59.5
2004.0;11.0;25.0;0.0;23.16;29.4;19.6;75.75
2004.0;11.0;26.0;15.9;21.04;25.8;18.6;83.5
2004.0;11.0;27.0;0.0;18.36;21.4;16.0;92.75
2004.0;11.0;28.0;0.8;18.24;22.8;16.0;83.5
2004.0;11.0;29.0;0.3;17.12;22.6;14.4;84.0
2004.0;11.0;30.0;0.0;17.44;23.8;11.8;76.25
2004.0;12.0;1.0;0.0;20.0;28.0;14.8;64.25
2004.0;12.0;2.0;0.0;20.4;28.0;15.2;64.75
2004.0;12.0;3.0;0.0;22.32;28.4;15.2;51.25
2004.0;12.0;4.0;0.0;22.76;30.0;18.0;68.5
2004.0;12.0;5.0;0.0;20.8;25.4;18.4;88.5
2004.0;12.0;6.0;0.0;20.44;23.2;18.0;88.0
2004.0;12.0;7.0;23.5;20.92;24.4;17.2;89.25
2004.0;12.0;8.0;0.0;18.16;22.4;16.6;96.0
2004.0;12.0;9.0;4.5;16.0;20.2;14.0;89.25
2004.0;12.0;10.0;3.1;14.56;17.0;13.8;94.75
2004.0;12.0;11.0;2.3;14.92;19.6;11.4;78.0
2004.0;12.0;12.0;0.0;17.44;23.6;11.4;75.25
2004.0;12.0;13.0;0.0;18.64;24.2;13.4;64.75
2004.0;12.0;14.0;0.0;20.12;28.4;12.6;73.5
2004.0;12.0;15.0;0.0;24.8;30.8;17.2;53.75
2004.0;12.0;16.0;0.0;21.44;28.0;18.8;85.0
2004.0;12.0;17.0;2.6;17.76;23.4;14.2;78.75
2004.0;12.0;18.0;0.0;21.76;29.6;15.4;67.75
2004.0;12.0;19.0;0.0;21.2;29.6;17.0;73.75
2004.0;12.0;20.0;13.1;18.6;23.8;16.4;81.25
2004.0;12.0;21.0;2.0;15.24;20.2;12.8;71.5
2004.0;12.0;22.0;0.0;14.48;17.8;11.2;77.5
2004.0;12.0;23.0;0.0;17.52;23.6;12.2;67.25
2004.0;12.0;24.0;0.0;18.8;24.6;13.8;76.5
2004.0;12.0;25.0;0.0;22.52;28.6;17.0;66.5
2004.0;12.0;26.0;0.0;19.84;25.8;16.2;54.5
2004.0;12.0;27.0;0.0;18.8;23.4;16.0;70.0
2004.0;12.0;28.0;0.0;19.84;25.2;14.6;65.5
2004.0;12.0;29.0;0.0;22.64;29.8;16.4;68.5
2004.0;12.0;30.0;0.0;23.02;30.7;19.8;77.75
2004.0;12.0;31.0;0.8;21.36;27.6;16.4;72.75
2005.0;1.0;1.0;0.0;21.72;28.4;15.6;72.75
2005.0;1.0;2.0;0.0;23.9;31.1;18.4;70.5
2005.0;1.0;3.0;1.1;21.12;24.2;19.2;82.5
2005.0;1.0;4.0;2.1;22.96;28.4;19.2;74.75
2005.0;1.0;5.0;0.0;23.2;28.6;20.0;75.5
2005.0;1.0;6.0;0.0;24.1;30.3;19.4;72.0
2005.0;1.0;7.0;0.0;25.54;31.9;20.6;66.25
2005.0;1.0;8.0;0.0;26.42;33.1;21.2;66.5
2005.0;1.0;9.0;0.0;24.9;32.9;22.0;81.0
2005.0;1.0;10.0;25.2;21.96;26.2;19.0;83.0
2005.0;1.0;11.0;0.0;22.48;29.2;17.4;69.5
2005.0;1.0;12.0;0.0;22.84;29.6;17.4;63.5
2005.0;1.0;13.0;0.0;22.92;29.6;18.6;63.75
2005.0;1.0;14.0;0.0;25.18;32.3;17.0;52.25
2005.0;1.0;15.0;0.0;20.84;27.8;18.0;80.5
2005.0;1.0;16.0;10.4;17.44;22.2;15.2;69.25
2005.0;1.0;17.0;0.0;19.6;26.6;12.8;63.0
2005.0;1.0;18.0;0.0;21.8;28.6;17.0;66.5
2005.0;1.0;19.0;0.0;21.48;28.8;15.6;70.25
2005.0;1.0;20.0;0.0;21.24;27.8;18.6;67.25
2005.0;1.0;21.0;0.0;19.64;26.4;14.0;64.0
2005.0;1.0;22.0;0.0;23.96;32.0;15.8;60.75
2005.0;1.0;23.0;0.0;25.34;31.9;21.0;54.0
2005.0;1.0;24.0;0.0;21.76;24.0;20.6;89.5
2005.0;1.0;25.0;5.6;17.0;20.8;15.2;82.0
2005.0;1.0;26.0;1.1;15.52;21.6;10.8;60.0
2005.0;1.0;27.0;0.0;19.36;27.8;12.2;58.0
2005.0;1.0;28.0;0.0;21.52;27.6;16.2;67.25
2005.0;1.0;29.0;0.0;23.88;28.0;19.6;65.0
2005.0;1.0;30.0;0.0;24.64;30.4;19.6;61.25
2005.0;1.0;31.0;0.0;25.94;31.9;19.2;56.5
2005.0;2.0;1.0;0.0;19.72;28.2;16.2;90.5
2005.0;2.0;2.0;3.9;15.0;17.4;14.0;96.5
2005.0;2.0;3.0;1.7;17.76;27.4;13.6;91.75
2005.0;2.0;4.0;0.4;20.36;27.8;15.6;76.0
2005.0;2.0;5.0;0.0;21.92;29.2;17.8;73.5
2005.0;2.0;6.0;0.0;22.82;31.1;18.0;59.25
2005.0;2.0;7.0;11.9;21.82;30.5;17.0;63.5
2005.0;2.0;8.0;0.0;21.96;29.2;15.2;48.25
2005.0;2.0;9.0;0.0;22.98;30.5;16.2;48.5
2005.0;2.0;10.0;0.0;22.76;28.2;19.2;67.25
2005.0;2.0;11.0;3.3;19.24;25.4;17.0;80.0
2005.0;2.0;12.0;20.8;18.28;23.4;16.0;89.25
2005.0;2.0;13.0;3.5;19.08;24.8;14.0;77.5
2005.0;2.0;14.0;1.9;18.44;24.0;15.0;80.0
2005.0;2.0;15.0;1.4;18.0;23.2;15.4;77.75
2005.0;2.0;16.0;0.0;20.32;27.2;15.4;74.75
2005.0;2.0;17.0;0.0;22.56;28.6;16.8;70.5
2005.0;2.0;18.0;2.6;21.4;28.8;17.0;76.0
2005.0;2.0;19.0;0.0;23.28;30.0;18.0;72.0
2005.0;2.0;20.0;0.0;23.4;30.0;19.2;73.0
2005.0;2.0;21.0;0.0;22.94;30.7;18.6;72.75
2005.0;2.0;22.0;0.0;22.56;28.0;19.2;74.5
2005.0;2.0;23.0;0.0;22.92;29.4;17.2;72.25
2005.0;2.0;24.0;0.0;24.4;30.0;20.0;66.0
2005.0;2.0;25.0;0.0;21.28;23.8;20.2;87.5
2005.0;2.0;26.0;38.6;20.28;25.0;19.0;88.25
2005.0;2.0;27.0;1.7;21.08;25.2;17.2;71.5
2005.0;2.0;28.0;1.2;21.32;27.4;18.4;61.75
2005.0;3.0;1.0;0.6;17.16;22.4;15.4;74.0
2005.0;3.0;2.0;0.0;17.28;24.0;11.6;66.75
2005.0;3.0;3.0;0.0;18.4;25.4;13.6;68.25
2005.0;3.0;4.0;0.0;20.08;27.6;15.6;66.0
2005.0;3.0;5.0;0.0;21.72;28.8;17.0;64.25
2005.0;3.0;6.0;0.0;22.76;30.2;16.4;63.75
2005.0;3.0;7.0;0.0;24.54;32.5;19.8;58.25
2005.0;3.0;8.0;0.0;24.06;33.1;12.0;49.0
2005.0;3.0;9.0;0.0;20.36;26.6;18.4;86.5
2005.0;3.0;10.0;0.0;23.22;30.3;16.6;66.75
2005.0;3.0;11.0;0.0;25.3;31.3;21.2;48.25
2005.0;3.0;12.0;0.0;22.52;28.0;20.2;65.25
2005.0;3.0;13.0;21.6;19.08;20.2;17.8;92.25
2005.0;3.0;14.0;37.3;19.56;22.0;18.0;78.5
2005.0;3.0;15.0;1.7;19.04;22.2;16.4;92.0
2005.0;3.0;16.0;0.9;19.92;23.0;18.0;91.25
2005.0;3.0;17.0;0.0;21.36;26.8;17.4;79.75
2005.0;3.0;18.0;0.0;22.44;27.4;19.4;72.0
2005.0;3.0;19.0;0.0;18.44;23.8;16.2;81.25
2005.0;3.0;20.0;0.0;20.6;23.0;15.4;67.5
2005.0;3.0;21.0;0.0;23.52;30.0;20.2;77.0
2005.0;3.0;22.0;4.3;17.36;22.2;15.0;97.25
2005.0;3.0;23.0;22.3;15.12;16.2;14.2;99.5
2005.0;3.0;24.0;11.9;16.48;21.0;13.8;85.5
2005.0;3.0;25.0;0.0;18.68;25.6;14.2;78.75
2005.0;3.0;26.0;0.0;19.68;26.0;15.4;69.25
2005.0;3.0;27.0;0.0;20.52;27.6;16.0;73.25
2005.0;3.0;28.0;0.0;21.56;27.6;17.4;74.0
2005.0;3.0;29.0;0.0;21.32;28.4;18.0;76.25
2005.0;3.0;30.0;0.0;18.52;21.2;17.0;93.25
2005.0;3.0;31.0;0.1;20.28;27.2;16.6;83.75
2005.0;4.0;1.0;21.4;18.2;19.4;16.2;88.5
2005.0;4.0;2.0;53.2;18.76;20.6;17.2;92.25
2005.0;4.0;3.0;3.5;15.52;19.0;14.4;97.25
2005.0;4.0;4.0;1.0;12.96;18.6;10.4;80.0
2005.0;4.0;5.0;0.0;18.0;23.0;11.0;81.25
2005.0;4.0;6.0;0.0;22.36;28.2;17.2;81.75
2005.0;4.0;7.0;14.4;25.04;30.2;20.0;68.25
2005.0;4.0;8.0;17.3;18.64;26.6;16.4;93.0
2005.0;4.0;9.0;9.0;19.48;23.6;15.2;88.25
2005.0;4.0;10.0;0.0;23.12;29.2;18.6;73.25
2005.0;4.0;11.0;0.0;25.52;30.6;21.0;66.25
